time,H3_13_8
1.000000000000,34.45552312977796
1.083333333333,33.27579081137075
1.166666666667,32.63710458440418
1.250000000000,32.50758779263222
1.333333333333,32.56868566538981
1.416666666667,32.45305390634523
1.500000000000,32.07712700979653
1.583333333333,31.65535324005214
1.666666666667,31.50845687339652
1.750000000000,31.72478121968155
1.833333333333,32.06407010668903
1.916666666667,32.17910923090427
2.000000000000,31.95563539165276
2.083333333333,31.59611476395189
2.166666666667,31.43453497155711
2.250000000000,31.59700047543492
2.333333333333,31.91431785726547
2.416666666667,32.04979445712558
2.500000000000,31.85892559791282
2.583333333333,31.49537974638773
2.666666666667,31.30075626264693
2.750000000000,31.46423398593537
2.833333333333,31.84150603341297
2.916666666667,32.07328728297461
3.000000000000,31.95857258222346
3.083333333333,31.61467124849796
3.166666666667,31.38040049036385
3.250000000000,31.46534898296216
3.333333333333,31.78077209944880
3.416666666667,32.00433323079373
3.500000000000,31.90767048527205
3.583333333333,31.56517478096907
3.666666666667,31.29165390346117
3.750000000000,31.35814434502487
3.833333333333,31.70995019651276
3.916666666667,32.02002377366101
4.000000000000,32.00541278322325
4.083333333333,31.69942896906836
4.166666666667,31.40059074908134
4.250000000000,31.39340053684891
4.333333333333,31.66830840711133
4.416666666667,31.95450506684226
4.500000000000,31.95391866234240
4.583333333333,31.65827666542381
4.666666666667,31.32924280946299
4.750000000000,31.29019502697805
4.833333333333,31.58473438729359
4.916666666667,31.94311755694398
5.000000000000,32.03285901887848
5.083333333333,31.79014522871230
5.166666666667,31.45483129165502
5.250000000000,31.35022302725932
5.333333333333,31.56059685356963
5.416666666667,31.87880808717839
5.500000000000,31.97709176248870
5.583333333333,31.75198970870784
5.666666666667,31.39719052508526
5.750000000000,31.25160300374611
5.833333333333,31.46267846999173
5.916666666667,31.84247055405418
6.000000000000,32.03385316693439
6.083333333333,31.87683698205798
6.166666666667,31.52903368166989
6.250000000000,31.33353527711356
6.333333333333,31.46119395387207
6.416666666667,31.78629768907268
6.500000000000,31.97369206101277
6.583333333333,31.83457540485056
6.666666666667,31.48011728052501
6.750000000000,31.24349307972861
6.833333333333,31.35833299706785
6.916666666667,31.72804980974331
7.000000000000,32.00476486738446
7.083333333333,31.94295247531168
7.166666666667,31.61613454921172
7.250000000000,31.34540627559455
7.333333333333,31.38296997374951
7.416666666667,31.68048485535938
7.500000000000,31.94120434618090
7.583333333333,31.89498168569814
7.666666666667,31.57446642899231
7.750000000000,31.26770870317514
7.833333333333,31.27929532885655
7.916666666667,31.60439221666392
8.000000000000,31.94412213948771
8.083333333333,31.98409558333973
8.166666666667,31.70845981485896
8.250000000000,31.38668401836998
8.333333333333,31.32861105903309
8.416666666667,31.57238959540599
8.500000000000,31.87892689242402
8.583333333333,31.93065738203379
8.666666666667,31.66935398650140
8.750000000000,31.32414873234712
8.833333333333,31.22761587009609
8.916666666667,31.48102650636280
9.000000000000,31.85314929141601
9.083333333333,31.99827833737430
9.166666666667,31.79884587922968
9.250000000000,31.45382087406546
9.333333333333,31.29949179755041
9.416666666667,31.46733094935254
9.500000000000,31.79324082294735
9.583333333333,31.94036071272093
9.666666666667,31.75975688064316
9.750000000000,31.40074232783120
9.833333333333,31.20478037838285
9.916666666667,31.36597874260891
10.00000000000,31.74522315593564
10.08333333333,31.98384109133601
10.16666666667,31.87615668760329
10.25000000000,31.53487224345768
10.33333333333,31.29762776889385
10.41666666667,31.37857287804246
10.50000000000,31.69325911076925
10.58333333333,31.92162547501729
10.66666666667,31.83070845055697
10.75000000000,31.49065008363998
10.83333333333,31.21356549935559
10.91666666667,31.27465085239085
11.00000000000,31.62425511383948
11.08333333333,31.93821962372177
11.16666666667,31.92992276817122
11.25000000000,31.62788969877250
11.33333333333,31.32784860345448
11.41666666667,31.31743954324601
11.50000000000,31.59176367202250
11.58333333333,31.88304257294752
11.66666666667,31.89042335811824
11.75000000000,31.60047702110842
11.83333333333,31.27153651854930
11.91666666667,31.22845301234870
12.00000000000,31.52074969767744
12.08333333333,31.88236248767185
12.16666666667,31.97932107589078
12.25000000000,31.74194812335956
12.33333333333,31.40630522343745
12.41666666667,31.29706628280645
12.50000000000,31.50383455878568
12.58333333333,31.82368777105207
12.66666666667,31.92775202035974
12.75000000000,31.70764459706752
12.83333333333,31.69823477674590
12.91666666667,31.51847614711259
13.00000000000,31.61851104126158
13.08333333333,31.91866862979953
13.16666666667,32.06626026296416
13.25000000000,31.88587098681040
13.33333333333,31.52180888408348
13.41666666667,31.31219931885749
13.50000000000,31.42970427087072
13.58333333333,31.75137515217191
13.66666666667,31.94196542833726
13.75000000000,31.80737647093580
13.83333333333,31.45399947214045
13.91666666667,31.21313862649734
14.00000000000,31.32279506519493
14.08333333333,31.69123325132635
14.16666666667,31.97256381205100
14.25000000000,31.91662421453267
14.33333333333,31.59234301394952
14.41666666667,31.31846711538027
14.50000000000,31.35151342616134
14.58333333333,31.64747112879066
14.66666666667,31.91246500134960
14.75000000000,31.87249965817797
14.83333333333,31.55555657375953
14.91666666667,31.24667103680089
15.00000000000,31.25316307212064
15.08333333333,31.57569271957231
15.16666666667,31.91861655605585
15.25000000000,31.96493506519706
15.33333333333,31.69336003010370
15.41666666667,31.37006945887188
15.50000000000,31.30691111262581
15.58333333333,31.54732438709746
15.66666666667,31.85581906078383
15.75000000000,31.91354036154621
15.83333333333,31.65672263396393
15.91666666667,31.31069522271820
16.00000000000,31.20868905864076
16.08333333333,31.45777820717882
16.16666666667,31.83141077514255
16.25000000000,31.98245697813351
16.33333333333,31.78819575581519
16.41666666667,31.44266587786863
16.50000000000,31.28350745033077
16.58333333333,31.44685758284753
16.66666666667,31.77321043180797
16.75000000000,31.92533864860771
16.83333333333,31.74961313115848
16.91666666667,31.39079266724272
17.00000000000,31.18988415132935
17.08333333333,31.34574544279896
17.16666666667,31.72432048219171
17.25000000000,31.96761794605810
17.33333333333,31.86523589370097
17.41666666667,31.52522646076291
17.50000000000,31.28384806028989
17.58333333333,31.35975640859771
17.66666666667,31.67274174776216
17.75000000000,31.90514543817644
17.83333333333,31.81938820170452
17.91666666667,31.48132921200084
18.00000000000,31.20035033651848
18.08333333333,31.25564258541029
18.16666666667,31.60263389439559
18.25000000000,31.91983579467320
18.33333333333,31.91671429449550
18.41666666667,31.61663405139264
18.50000000000,31.31233983195110
18.58333333333,31.29460496541136
18.66666666667,31.56353439791140
18.75000000000,31.85476205994046
18.83333333333,31.86509862856509
18.91666666667,31.57613560423184
19.00000000000,31.24298242948665
19.08333333333,31.19188473917634
19.16666666667,31.47835667498932
19.25000000000,31.84008208054035
19.33333333333,31.94172625302706
19.41666666667,31.70765396445026
19.50000000000,31.36998407002151
19.58333333333,31.25470722086451
19.66666666667,31.45660219113759
19.75000000000,31.77700902315577
19.83333333333,31.88591436313976
19.91666666667,31.67005191356479
20.00000000000,31.31362041758955
20.08333333333,31.15703470136087
20.16666666667,31.35778816161550
20.25000000000,31.73833345249275
20.33333333333,31.94003897539329
20.41666666667,31.79321249490530
20.50000000000,31.44591747236196
20.58333333333,31.24124037013443
20.66666666667,31.35919827107096
20.75000000000,31.68290453206672
20.83333333333,31.87923358157512
20.91666666667,31.75006450376526
21.00000000000,31.39779884710562
21.08333333333,31.15437929827900
21.16666666667,31.26399649580020
21.25000000000,31.63999546604914
21.33333333333,31.93783439482324
21.41666666667,31.90157746870580
21.50000000000,31.59443842701641
21.58333333333,31.33161946319403
21.66666666667,31.37315701018948
21.75000000000,31.67916283772982
21.83333333333,31.95862690708825
21.91666666667,31.93390902632074
22.00000000000,31.62838910254734
22.08333333333,31.32419102253357
22.16666666667,31.33135991409917
22.25000000000,31.65622910197868
22.33333333333,32.00655328135922
22.41666666667,32.06317052303073
22.50000000000,31.80011269400874
22.58333333333,31.48099203788139
22.66666666667,31.42004554460843
22.75000000000,31.66530317726654
22.83333333333,31.98378243245500
22.91666666667,32.05607582255671
23.00000000000,31.81312875449741
23.08333333333,31.47564491764156
23.16666666667,31.37686897267869
23.25000000000,31.62925432286634
23.33333333333,32.01102317752157
23.41666666667,32.17369828927058
23.50000000000,31.99058918061941
23.58333333333,31.65141171046378
23.66666666667,31.49452942153211
23.75000000000,31.66012653467960
23.83333333333,31.99293983549943
23.91666666667,32.15548253621544
24.00000000000,31.98949372403195
24.08333333333,31.63525303654626
24.16666666667,31.43320924032126
24.25000000000,31.58698373569241
24.33333333333,31.96762586231335
24.41666666667,32.21810730711838
24.50000000000,32.12425907838697
24.58333333333,31.78955021374629
24.66666666667,31.54825793471511
24.75000000000,31.62312707983145
24.83333333333,31.93795691677690
24.91666666667,32.17759382320959
25.00000000000,32.09987073709233
25.08333333333,31.76638131549110
25.16666666667,31.48377742757688
25.25000000000,31.53512713809111
25.33333333333,31.88103310988198
25.41666666667,32.20292157173816
25.50000000000,32.20672018058121
25.58333333333,31.98344010994285
25.66666666667,31.92150111754631
25.75000000000,31.84129702213584
25.83333333333,32.01609647193202
25.91666666667,32.24582528172387
26.00000000000,32.22306661777490
26.08333333333,31.91494345673362
26.16666666667,31.56656874570177
26.25000000000,31.50182758344678
26.33333333333,31.78012703607670
26.41666666667,32.14151587012299
26.50000000000,32.24842720496620
26.58333333333,32.01876193117371
26.66666666667,31.68029372184118
26.75000000000,31.56017570926205
26.83333333333,31.75820603697855
26.91666666667,32.08009601337256
27.00000000000,32.19473436462882
27.08333333333,31.98402227128634
27.16666666667,31.62740353114339
27.25000000000,31.46584536559422
27.33333333333,31.66179368384620
27.41666666667,32.04288981282775
27.50000000000,32.25002253543811
27.58333333333,32.10869341919829
27.66666666667,31.76220666571922
27.75000000000,31.55338827619983
27.83333333333,31.66680267678250
27.91666666667,31.98995101006493
28.00000000000,32.19097853559966
28.08333333333,32.06713235295289
28.16666666667,31.71645382592125
28.25000000000,31.46674678450931
28.33333333333,31.56504723062911
28.41666666667,31.92951261887366
28.50000000000,32.21886613659412
28.58333333333,32.17380530752072
28.66666666667,31.85399890122697
28.75000000000,31.57288178519727
28.83333333333,31.59504209283847
28.91666666667,31.88539360034675
29.00000000000,32.15611004117403
29.08333333333,32.12610415495900
29.16666666667,31.81400578344159
29.25000000000,31.49879233117880
